case_status,chunk_end_idx,chunk_len,chunk_policy,chunk_start_idx,executed_goal_x,executed_goal_y,executed_goal_z,executed_start_x,executed_start_y,executed_start_z,goal_error,goal_mode,goal_x,goal_y,goal_z,ik_success_count,ik_success_ratio,ik_time_sec,ik_total_count,max_ik_err,mean_ik_err,mode_sequence,planner_points,planner_seed,planner_success,planner_time_sec,planning_max_z,projected_goal_x,projected_goal_y,projected_goal_z,projected_start_x,projected_start_y,projected_start_z,raw_goal_x,raw_goal_y,raw_goal_z,raw_start_x,raw_start_y,raw_start_z,sampled_last_idx,start_error,start_mode,start_x,start_y,start_z,total_prep_time_sec
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.7435449738331095,PlaceOnRightSupport,0.85,0.1,0.7,48,0.96,0.9254795000306331,50,0.009198358580449699,0.0010971588462582004,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,99,7,True,6.9427123999921605,0.92,0.85,0.1,0.7,0.18333333333333335,-0.1,0.7,0.85,0.1,0.7,0.18333333333333335,-0.1,0.7,98,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.167247399978805
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.7699734749408446,FreeTransferWorkspace,0.85,0.1,0.9,48,0.96,0.9275447999825701,50,0.009206045856933211,0.0012796048585622568,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,98,7,True,6.825177900027484,0.92,0.85,0.1,0.9,0.18333333333333335,-0.1,0.7,0.85,0.1,0.9,0.18333333333333335,-0.1,0.7,97,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.037545100029092
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8259300208784361,PlaceOnRightSupport,0.9333333333333333,-0.1,0.7,56,0.9655172413793104,1.1314543999615125,58,0.009206535653301935,0.0010753621696292972,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,114,7,True,6.97738890000619,0.92,0.9333333333333333,-0.1,0.7,0.18333333333333335,-0.1,0.7,0.9333333333333333,-0.1,0.7,0.18333333333333335,-0.1,0.7,113,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.416483299981337
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.849800225575549,FreeTransferWorkspace,0.9333333333333333,-0.1,0.9,49,0.9607843137254902,0.9624789000372402,51,0.01037620663960972,0.0014455692747231503,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,100,7,True,6.86140609998256,0.92,0.9333333333333333,-0.1,0.9,0.18333333333333335,-0.1,0.7,0.9333333333333333,-0.1,0.9,0.18333333333333335,-0.1,0.7,99,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.270548800006509
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8214407028775262,PlaceOnRightSupport,0.9333333333333333,-0.05,0.7,50,0.9615384615384616,0.9805064999964088,52,0.009206535653301935,0.001120480629168574,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,103,7,True,7.0069351000129245,0.92,0.9333333333333333,-0.05,0.7,0.18333333333333335,-0.1,0.7,0.9333333333333333,-0.05,0.7,0.18333333333333335,-0.1,0.7,102,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.30467449995922
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8454376691063181,FreeTransferWorkspace,0.9333333333333333,-0.05,0.9,49,0.9607843137254902,0.96184889995493,51,0.011051863084952656,0.0014246426797515914,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,100,7,True,6.941232500015758,0.92,0.9333333333333333,-0.05,0.9,0.18333333333333335,-0.1,0.7,0.9333333333333333,-0.05,0.9,0.18333333333333335,-0.1,0.7,99,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.19703339994885
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8199812542367018,PlaceOnRightSupport,0.9333333333333333,0.0,0.7,50,0.9615384615384616,0.9835300999693573,52,0.009206535653301935,0.0011001145168232991,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,102,7,True,6.85703499999363,0.92,0.9333333333333333,0.0,0.7,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.0,0.7,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.144819199980702
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8440197161794235,FreeTransferWorkspace,0.9333333333333333,0.0,0.9,48,0.96,0.9074573999969289,50,0.011234819729786506,0.0014079956392287199,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,6.928536299965344,0.92,0.9333333333333333,0.0,0.9,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.0,0.9,0.18333333333333335,-0.1,0.7,98,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.12847180000972
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8215678220666051,PlaceOnRightSupport,0.9333333333333333,0.05000000000000002,0.7,49,0.9607843137254902,0.9739990999805741,51,0.009206535653301935,0.0011564518016828717,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,101,7,True,6.734934099949896,0.92,0.9333333333333333,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,7.998535999970045
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8455611806695391,FreeTransferWorkspace,0.9333333333333333,0.05000000000000002,0.9,48,0.96,1.0260387999587692,50,0.011638144132328292,0.001419411393535088,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,6.78883069998119,0.92,0.9333333333333333,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,98,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.113673600018956
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8261828582165907,PlaceOnRightSupport,0.9333333333333333,0.1,0.7,49,0.9607843137254902,1.0213479999802075,51,0.009206535653301935,0.0012151500552148478,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,101,7,True,6.935344800003804,0.92,0.9333333333333333,0.1,0.7,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.1,0.7,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.245027299970388
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.8500459629990222,FreeTransferWorkspace,0.9333333333333333,0.1,0.9,48,0.96,0.9519204000243917,50,0.013097824249251369,0.001462761011287229,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,99,7,True,6.81991709995782,0.92,0.9333333333333333,0.1,0.9,0.18333333333333335,-0.1,0.7,0.9333333333333333,0.1,0.9,0.18333333333333335,-0.1,0.7,98,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.070882499974687
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9087179294894528,PlaceOnRightSupport,1.0166666666666666,-0.1,0.7,56,0.9655172413793104,1.0435599000193179,58,0.009206535653301935,0.00104549159092894,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,114,7,True,7.120808799983934,0.92,1.0166666666666666,-0.1,0.7,0.18333333333333335,-0.1,0.7,1.0166666666666666,-0.1,0.7,0.18333333333333335,-0.1,0.7,113,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.45870510005625
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9304667105144592,FreeTransferWorkspace,1.0166666666666666,-0.1,0.9,49,0.9607843137254902,0.9437608000007458,51,0.013869191094696472,0.0016355349253420449,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,101,7,True,6.70206350000808,0.92,1.0166666666666666,-0.1,0.9,0.18333333333333335,-0.1,0.7,1.0166666666666666,-0.1,0.9,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,7.966096299991477
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9046395438688652,PlaceOnRightSupport,1.0166666666666666,-0.05,0.7,55,0.9649122807017544,1.0151708999765106,57,0.009206535653301935,0.0010852258641261138,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,113,7,True,6.842008100007661,0.92,1.0166666666666666,-0.05,0.7,0.18333333333333335,-0.1,0.7,1.0166666666666666,-0.05,0.7,0.18333333333333335,-0.1,0.7,112,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.141177700017579
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9264840680396337,FreeTransferWorkspace,1.0166666666666666,-0.05,0.9,49,0.9607843137254902,0.9822778000379913,51,0.012735428123666823,0.0016190659462738705,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,101,7,True,6.771837799984496,0.92,1.0166666666666666,-0.05,0.9,0.18333333333333335,-0.1,0.7,1.0166666666666666,-0.05,0.9,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.05896070000017
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9033145262238059,PlaceOnRightSupport,1.0166666666666666,0.0,0.7,56,0.9655172413793104,1.1114559999550693,58,0.009206535653301935,0.0011120938071197157,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,114,7,True,6.861820699996315,0.92,1.0166666666666666,0.0,0.7,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.0,0.7,0.18333333333333335,-0.1,0.7,113,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.27406919997884
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9251903357077066,FreeTransferWorkspace,1.0166666666666666,0.0,0.9,49,0.9607843137254902,1.0360035999910906,51,0.012575123501988899,0.001631307813672255,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,101,7,True,6.790811999992002,0.92,1.0166666666666666,0.0,0.9,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.0,0.9,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.1268900000141
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.90475497359374,PlaceOnRightSupport,1.0166666666666666,0.05000000000000002,0.7,51,0.9622641509433962,1.021773900021799,53,0.009206535653301935,0.0012630748887226336,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,104,7,True,6.907300399965607,0.92,1.0166666666666666,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,103,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.219395599968266
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9265967765120972,FreeTransferWorkspace,1.0166666666666666,0.05000000000000002,0.9,49,0.9607843137254902,1.0094269000110216,51,0.013647976174735241,0.0016831021199473395,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,101,7,True,6.827708100026939,0.92,1.0166666666666666,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.148092499992345
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9089477384306974,PlaceOnRightSupport,1.0166666666666666,0.1,0.7,50,0.9615384615384616,1.0243458999902941,52,0.009212999707505635,0.0013395612796878573,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,103,7,True,6.766295899986289,0.92,1.0166666666666666,0.1,0.7,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.1,0.7,0.18333333333333335,-0.1,0.7,102,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.084842000040226
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9306911491994966,FreeTransferWorkspace,1.0166666666666666,0.1,0.9,48,0.9411764705882353,0.9671457000076771,51,0.016690147760322224,0.0017969029576367528,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,101,7,True,6.703441199962981,0.92,1.0166666666666666,0.1,0.9,0.18333333333333335,-0.1,0.7,1.0166666666666666,0.1,0.9,0.18333333333333335,-0.1,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,7.960431499988772
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9915972167426812,PlaceOnRightSupport,1.1,-0.1,0.7,56,0.9655172413793104,1.1001802000100724,58,0.009206535653301935,0.001191779640277215,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,115,7,True,7.056089200021233,0.92,1.1,-0.1,0.7,0.18333333333333335,-0.1,0.7,1.1,-0.1,0.7,0.18333333333333335,-0.1,0.7,114,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.45098850002978
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,1.011565649996001,FreeTransferWorkspace,1.1,-0.1,0.9,49,0.9423076923076923,1.0224857999710366,52,0.017070757930494843,0.0019451011460330336,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,102,7,True,7.004495400004089,0.92,1.1,-0.1,0.9,0.18333333333333335,-0.1,0.7,1.1,-0.1,0.9,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.329192399978638
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9878610576429775,PlaceOnRightSupport,1.1,-0.05,0.7,56,0.9655172413793104,1.117584599996917,58,0.009206535653301935,0.0012216978876906403,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,115,7,True,6.819810700020753,0.92,1.1,-0.05,0.7,0.18333333333333335,-0.1,0.7,1.1,-0.05,0.7,0.18333333333333335,-0.1,0.7,114,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.241802399978042
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,1.0079035138382555,FreeTransferWorkspace,1.1,-0.05,0.9,49,0.9423076923076923,0.9488643999793567,52,0.018666527267584953,0.0019768147442725294,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,102,7,True,6.7182459000032395,0.92,1.1,-0.05,0.9,0.18333333333333335,-0.1,0.7,1.1,-0.05,0.9,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,7.952766100002918
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9866478085736432,PlaceOnRightSupport,1.1,0.0,0.7,55,0.9482758620689655,1.104124600009527,58,0.009995555164771817,0.0012633452368769438,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,115,7,True,6.881190599990077,0.92,1.1,0.0,0.7,0.18333333333333335,-0.1,0.7,1.1,0.0,0.7,0.18333333333333335,-0.1,0.7,114,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.290124899998773
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,1.0067144193678625,FreeTransferWorkspace,1.1,0.0,0.9,48,0.9230769230769231,0.9868040999863297,52,0.021438169125599378,0.0020742305343019202,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,102,7,True,6.867846000008285,0.92,1.1,0.0,0.9,0.18333333333333335,-0.1,0.7,1.1,0.0,0.9,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.15411960001802
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9879667641772383,PlaceOnRightSupport,1.1,0.05000000000000002,0.7,55,0.9482758620689655,1.0949582000030205,58,0.013186590404713167,0.001319156146816193,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,115,7,True,6.505260800011456,0.92,1.1,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,1.1,0.05000000000000002,0.7,0.18333333333333335,-0.1,0.7,114,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,7.907522399968002
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,1.0080071185854012,FreeTransferWorkspace,1.1,0.05000000000000002,0.9,48,0.9230769230769231,0.9809495999943465,52,0.025999358052990956,0.0022790704451828955,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,102,7,True,6.7555886000045575,0.92,1.1,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,1.1,0.05000000000000002,0.9,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.02910869999323
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,0.9918078221482794,PlaceOnRightSupport,1.1,0.1,0.7,55,0.9322033898305084,1.0780090999905951,59,0.015226013192820473,0.001412727456822926,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,116,7,True,6.735725499980617,0.92,1.1,0.1,0.7,0.18333333333333335,-0.1,0.7,1.1,0.1,0.7,0.18333333333333335,-0.1,0.7,115,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.108199500013143
ok,39,40,start-anchored,0,0.11335274407593349,-0.0010442895567029722,0.69999994,0.18333333333333335,-0.1,0.7,1.011772098881222,FreeTransferWorkspace,1.1,0.1,0.9,48,0.9230769230769231,1.037855500006117,52,0.033363030810283446,0.0026600773409991207,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,102,7,True,6.905119000002742,0.92,1.1,0.1,0.9,0.18333333333333335,-0.1,0.7,1.1,0.1,0.9,0.18333333333333335,-0.1,0.7,101,0.0,SlideLeft,0.18333333333333335,-0.1,0.7,8.234068299992941
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.743264024876924,PlaceOnRightSupport,0.85,-0.1,0.7,48,0.9411764705882353,0.9178823999827728,51,0.006739362620570678,0.0010853031493773821,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,101,7,True,6.8874287999933586,0.92,0.85,-0.1,0.7,0.18333333333333335,-0.05,0.7,0.85,-0.1,0.7,0.18333333333333335,-0.05,0.7,100,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.087984599987976
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7697021727111368,FreeTransferWorkspace,0.85,-0.1,0.9,46,0.9387755102040817,0.9142695000045933,49,0.007732122275104577,0.0011447582391588672,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,96,7,True,6.686652800010052,0.92,0.85,-0.1,0.9,0.18333333333333335,-0.05,0.7,0.85,-0.1,0.9,0.18333333333333335,-0.05,0.7,95,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,7.900096800003666
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7538714407507988,PlaceOnRightSupport,0.85,-0.05,0.7,47,0.94,0.968103000021074,50,0.006740006788957763,0.0010327388399240323,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,98,7,True,6.972318100044504,0.92,0.85,-0.05,0.7,0.18333333333333335,-0.05,0.7,0.8665362484677875,-0.03324303549665785,0.7,0.18333333333333335,-0.05,0.7,97,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.248587600013707
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7648829085882086,FreeTransferWorkspace,0.85,-0.05,0.9,45,0.9375,0.8857266000122763,48,0.007247127173264097,0.0011195665998969678,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,6.832740299985744,0.92,0.85,-0.05,0.9,0.18333333333333335,-0.05,0.7,0.85,-0.05,0.9,0.18333333333333335,-0.05,0.7,94,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.008452599984594
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7366479953305181,PlaceOnRightSupport,0.85,0.0,0.7,46,0.9387755102040817,0.9087634999887086,49,0.006740006788957763,0.001004782773322729,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,97,7,True,6.582252699998207,0.92,0.85,0.0,0.7,0.18333333333333335,-0.05,0.7,0.85,0.0,0.7,0.18333333333333335,-0.05,0.7,96,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,7.795495399972424
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7633153300075081,FreeTransferWorkspace,0.85,0.0,0.9,45,0.9375,0.8778603000100702,48,0.006864295560445708,0.0011011442796645397,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,6.80788290000055,0.92,0.85,0.0,0.9,0.18333333333333335,-0.05,0.7,0.85,0.0,0.9,0.18333333333333335,-0.05,0.7,94,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,7.983771300001536
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.738413636249077,PlaceOnRightSupport,0.85,0.05000000000000002,0.7,46,0.9387755102040817,0.8712190999649465,49,0.006740006788957763,0.0009552758936722813,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,97,7,True,6.9749211999587715,0.92,0.85,0.05000000000000002,0.7,0.18333333333333335,-0.05,0.7,0.85,0.05000000000000002,0.7,0.18333333333333335,-0.05,0.7,96,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.139930700010154
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.765019426026937,FreeTransferWorkspace,0.85,0.05000000000000002,0.9,45,0.9375,0.8792625999776646,48,0.006937309865081818,0.0010982126009822543,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,6.84210719994735,0.92,0.85,0.05000000000000002,0.9,0.18333333333333335,-0.05,0.7,0.85,0.05000000000000002,0.9,0.18333333333333335,-0.05,0.7,94,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.023435899987817
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.7435449733356397,PlaceOnRightSupport,0.85,0.1,0.7,46,0.9387755102040817,0.9217950000311248,49,0.006740006788957763,0.0009754552812903836,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,96,7,True,6.71297069999855,0.92,0.85,0.1,0.7,0.18333333333333335,-0.05,0.7,0.85,0.1,0.7,0.18333333333333335,-0.05,0.7,95,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,7.940233000030275
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.76997347446045,FreeTransferWorkspace,0.85,0.1,0.9,45,0.9375,0.8612981999758631,48,0.007631707058649127,0.0011177907917143363,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,95,7,True,6.94155689998297,0.92,0.85,0.1,0.9,0.18333333333333335,-0.05,0.7,0.85,0.1,0.9,0.18333333333333335,-0.05,0.7,94,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.113074399996549
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.8259300198207312,PlaceOnRightSupport,0.9333333333333333,-0.1,0.7,53,0.9464285714285714,0.9809146000188775,56,0.006739362620570678,0.000961164300136495,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,111,7,True,6.801014300028328,0.92,0.9333333333333333,-0.1,0.7,0.18333333333333335,-0.05,0.7,0.9333333333333333,-0.1,0.7,0.18333333333333335,-0.05,0.7,110,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.042545500036795
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.8498002245475542,FreeTransferWorkspace,0.9333333333333333,-0.1,0.9,46,0.9387755102040817,1.0182732000248507,49,0.008733711672168461,0.00129171050515397,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace,97,7,True,7.144793400017079,0.92,0.9333333333333333,-0.1,0.9,0.18333333333333335,-0.05,0.7,0.9333333333333333,-0.1,0.9,0.18333333333333335,-0.05,0.7,96,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.556633299973328
ok,37,38,start-anchored,0,0.1133527448776946,-0.001044291741131049,0.69999994,0.18333333333333335,-0.05,0.7,0.8214407019470039,PlaceOnRightSupport,0.9333333333333333,-0.05,0.7,48,0.9411764705882353,0.9597554000210948,51,0.006739362620570678,0.0010068004528692262,SlideLeft -> LiftFromLeftSupport -> FreeTransferWorkspace -> PlaceOnRightSupport,100,7,True,6.890578000049572,0.92,0.9333333333333333,-0.05,0.7,0.18333333333333335,-0.05,0.7,0.9333333333333333,-0.05,0.7,0.18333333333333335,-0.05,0.7,99,0.0,SlideLeft,0.18333333333333335,-0.05,0.7,8.167100699967705
